src_ip,dst_ip,src_port,dst_port,protocol,packet_size,timestamp,attack_type,label,hour,day,anomaly
192.168.1.43,10.0.0.138,59913,592,TCP,1893,2023-01-22 10:10:06,Normal,0,10,Sunday,0
192.168.1.100,10.0.0.79,36683,450,TCP,78,2023-01-08 11:45:06,Normal,0,11,Sunday,0
192.168.1.92,10.0.0.88,18228,438,ICMP,1190,2023-01-17 04:49:57,Normal,0,4,Tuesday,0
192.168.1.93,10.0.0.251,16325,445,TCP,1789,2023-01-14 11:23:15,Normal,0,11,Saturday,0
192.168.1.24,10.0.0.162,55263,754,ICMP,1976,2023-01-23 19:28:16,Generic,1,19,Monday,0
192.168.1.197,10.0.0.85,24832,473,ICMP,1606,2023-01-08 18:54:05,Normal,0,18,Sunday,0
192.168.1.34,10.0.0.135,51676,153,UDP,498,2023-01-12 01:07:09,Normal,0,1,Thursday,0
192.168.1.92,10.0.0.8,14712,847,UDP,653,2023-01-11 23:38:33,Backdoor,1,23,Wednesday,0
192.168.1.199,10.0.0.202,59569,586,ICMP,920,2023-01-20 09:23:58,Reconnaissance,1,9,Friday,0
192.168.1.109,10.0.0.224,31699,385,UDP,1674,2023-01-04 07:47:35,DoS,1,7,Wednesday,0
192.168.1.103,10.0.0.70,57328,856,ICMP,1726,2023-01-12 14:05:53,Normal,0,14,Thursday,0
192.168.1.97,10.0.0.126,37920,317,TCP,845,2023-01-05 14:52:49,Normal,0,14,Thursday,0
192.168.1.78,10.0.0.36,58010,325,ICMP,450,2023-01-06 10:01:28,Normal,0,10,Friday,0
192.168.1.171,10.0.0.34,4273,316,TCP,993,2023-01-08 09:16:39,Normal,0,9,Sunday,0
192.168.1.17,10.0.0.92,32600,395,UDP,1826,2023-01-22 16:23:21,Normal,0,16,Sunday,0
192.168.1.27,10.0.0.64,2734,749,ICMP,62,2023-01-07 07:58:36,Normal,0,7,Saturday,1
192.168.1.39,10.0.0.176,42598,653,UDP,1080,2023-01-07 22:01:24,Normal,0,22,Saturday,0
192.168.1.73,10.0.0.135,41459,1012,TCP,1534,2023-01-18 04:43:00,Normal,0,4,Wednesday,0
192.168.1.176,10.0.0.11,20323,475,UDP,577,2023-01-08 02:25:54,Analysis,1,2,Sunday,0
192.168.1.112,10.0.0.165,25990,977,ICMP,1433,2023-01-13 15:05:00,Normal,0,15,Friday,0
192.168.1.122,10.0.0.13,44582,854,UDP,167,2023-01-05 14:57:35,Normal,0,14,Thursday,0
192.168.1.34,10.0.0.252,49162,422,UDP,172,2023-01-20 09:46:07,Normal,0,9,Friday,0
192.168.1.2,10.0.0.3,16833,483,TCP,1579,2023-01-11 03:03:39,Normal,0,3,Wednesday,0
192.168.1.199,10.0.0.180,27388,726,TCP,469,2023-01-22 10:29:17,Normal,0,10,Sunday,0
192.168.1.245,10.0.0.212,9297,546,ICMP,1391,2023-01-14 23:41:15,Normal,0,23,Saturday,0
192.168.1.150,10.0.0.179,41222,407,TCP,1047,2023-01-06 17:48:35,Normal,0,17,Friday,0
192.168.1.167,10.0.0.221,15003,283,TCP,943,2023-01-16 06:21:27,Worms,1,6,Monday,0
192.168.1.110,10.0.0.195,6786,677,UDP,298,2023-01-22 18:39:55,Analysis,1,18,Sunday,0
192.168.1.197,10.0.0.241,35307,458,ICMP,1014,2023-01-13 08:48:26,Normal,0,8,Friday,0
192.168.1.163,10.0.0.105,19479,823,UDP,247,2023-01-23 16:26:20,Normal,0,16,Monday,0
192.168.1.4,10.0.0.33,13713,843,TCP,1921,2023-01-07 13:19:34,Fuzzers,1,13,Saturday,0
192.168.1.213,10.0.0.184,13173,1007,UDP,1693,2023-01-22 09:36:04,Normal,0,9,Sunday,0
192.168.1.211,10.0.0.215,15228,951,UDP,705,2023-01-15 02:25:19,Worms,1,2,Sunday,0
192.168.1.250,10.0.0.93,16574,543,ICMP,249,2023-01-19 10:01:04,Reconnaissance,1,10,Thursday,0
192.168.1.14,10.0.0.173,55438,955,UDP,959,2023-01-23 17:29:54,Normal,0,17,Monday,0
192.168.1.127,10.0.0.161,38557,484,UDP,717,2023-01-21 03:11:27,Normal,0,3,Saturday,0
192.168.1.19,10.0.0.85,48212,94,UDP,862,2023-01-08 15:30:42,Normal,0,15,Sunday,0
192.168.1.120,10.0.0.171,60901,397,UDP,1069,2023-01-24 00:31:21,Analysis,1,0,Tuesday,0
192.168.1.24,10.0.0.169,21872,786,UDP,89,2023-01-17 13:52:40,Normal,0,13,Tuesday,0
192.168.1.221,10.0.0.72,64238,42,ICMP,964,2023-01-12 23:41:31,Generic,1,23,Thursday,1
192.168.1.87,10.0.0.178,58109,793,UDP,791,2023-01-07 20:28:08,Normal,0,20,Saturday,0
192.168.1.56,10.0.0.131,64318,77,TCP,45,2023-01-18 14:41:09,Normal,0,14,Wednesday,1
192.168.1.58,10.0.0.89,2226,690,ICMP,644,2023-01-11 19:20:57,Normal,0,19,Wednesday,0
192.168.1.135,10.0.0.223,58510,411,UDP,320,2023-01-04 05:38:13,Normal,0,5,Wednesday,0
192.168.1.212,10.0.0.233,34088,732,TCP,1463,2023-01-10 12:16:13,Normal,0,12,Tuesday,0
192.168.1.159,10.0.0.105,14281,696,UDP,78,2023-01-18 00:44:58,Normal,0,0,Wednesday,1
192.168.1.34,10.0.0.137,10266,365,UDP,1827,2023-01-12 04:14:48,Normal,0,4,Thursday,0
192.168.1.178,10.0.0.93,1524,952,TCP,1582,2023-01-03 10:14:53,Normal,0,10,Tuesday,0
192.168.1.72,10.0.0.45,48044,318,ICMP,41,2023-01-02 11:10:17,Normal,0,11,Monday,0
192.168.1.129,10.0.0.48,55643,536,UDP,1344,2023-01-04 03:40:20,Shellcode,1,3,Wednesday,0
192.168.1.79,10.0.0.195,63971,896,TCP,346,2023-01-21 19:57:37,Normal,0,19,Saturday,0
192.168.1.189,10.0.0.182,35300,842,ICMP,1619,2023-01-20 03:36:27,Normal,0,3,Friday,0
192.168.1.13,10.0.0.42,51750,452,TCP,1910,2023-01-03 14:08:51,Reconnaissance,1,14,Tuesday,0
192.168.1.209,10.0.0.134,18382,508,TCP,685,2023-01-13 06:56:42,Worms,1,6,Friday,0
192.168.1.56,10.0.0.234,22275,65,TCP,69,2023-01-12 11:55:19,Normal,0,11,Thursday,0
192.168.1.215,10.0.0.129,48271,688,TCP,1468,2023-01-07 04:37:26,DoS,1,4,Saturday,0
192.168.1.20,10.0.0.247,25399,976,UDP,1197,2023-01-13 20:05:23,Normal,0,20,Friday,0
192.168.1.92,10.0.0.240,7544,507,ICMP,1909,2023-01-10 17:52:16,Normal,0,17,Tuesday,0
192.168.1.119,10.0.0.71,50985,245,TCP,1251,2023-01-07 18:50:03,Worms,1,18,Saturday,0
192.168.1.72,10.0.0.18,13872,963,UDP,1780,2023-01-11 21:06:02,Normal,0,21,Wednesday,0
192.168.1.152,10.0.0.45,25170,415,UDP,294,2023-01-12 21:35:44,Normal,0,21,Thursday,0
192.168.1.144,10.0.0.153,34659,69,ICMP,496,2023-01-23 10:27:35,Normal,0,10,Monday,0
192.168.1.133,10.0.0.134,50050,253,ICMP,1478,2023-01-01 19:37:04,Normal,0,19,Sunday,0
192.168.1.169,10.0.0.44,11585,479,ICMP,99,2023-01-05 09:52:21,Normal,0,9,Thursday,0
192.168.1.178,10.0.0.74,14912,454,UDP,1773,2023-01-02 11:27:36,Normal,0,11,Monday,0
192.168.1.213,10.0.0.231,59203,373,UDP,1205,2023-01-10 06:48:48,Normal,0,6,Tuesday,0
192.168.1.102,10.0.0.119,31323,925,TCP,1745,2023-01-14 13:11:27,Normal,0,13,Saturday,0
192.168.1.93,10.0.0.183,24038,325,UDP,1772,2023-01-19 06:36:38,Normal,0,6,Thursday,0
192.168.1.73,10.0.0.174,55783,249,TCP,264,2023-01-11 18:20:48,Normal,0,18,Wednesday,0
192.168.1.57,10.0.0.118,33289,551,TCP,258,2023-01-17 01:49:08,Normal,0,1,Tuesday,0
192.168.1.35,10.0.0.206,41703,448,UDP,1676,2023-01-20 07:13:16,Generic,1,7,Friday,0
192.168.1.170,10.0.0.191,28604,879,TCP,954,2023-01-17 01:57:32,Backdoor,1,1,Tuesday,0
192.168.1.110,10.0.0.20,31642,829,ICMP,1785,2023-01-02 17:01:32,Shellcode,1,17,Monday,0
192.168.1.46,10.0.0.122,9154,247,ICMP,137,2023-01-02 22:01:49,Normal,0,22,Monday,1
192.168.1.250,10.0.0.117,1784,524,TCP,953,2023-01-08 16:37:31,Normal,0,16,Sunday,0
192.168.1.191,10.0.0.91,57753,1013,UDP,1675,2023-01-19 13:28:10,Normal,0,13,Thursday,0
192.168.1.214,10.0.0.210,26661,963,ICMP,603,2023-01-19 07:15:18,Exploits,1,7,Thursday,0
192.168.1.93,10.0.0.216,24815,114,UDP,566,2023-01-23 19:00:25,Normal,0,19,Monday,0
192.168.1.247,10.0.0.5,47410,763,UDP,804,2023-01-22 03:43:29,Normal,0,3,Sunday,0
192.168.1.147,10.0.0.191,26644,86,UDP,1488,2023-01-08 00:11:34,Reconnaissance,1,0,Sunday,0
192.168.1.113,10.0.0.253,61692,115,ICMP,1264,2023-01-05 13:29:58,Fuzzers,1,13,Thursday,0
192.168.1.67,10.0.0.45,21850,700,UDP,1624,2023-01-19 03:07:42,Fuzzers,1,3,Thursday,0
192.168.1.63,10.0.0.220,51681,951,UDP,936,2023-01-21 23:43:25,Normal,0,23,Saturday,0
192.168.1.73,10.0.0.224,2236,140,TCP,189,2023-01-18 02:27:43,Normal,0,2,Wednesday,1
192.168.1.90,10.0.0.138,56432,301,TCP,510,2023-01-01 01:32:32,Reconnaissance,1,1,Sunday,0
192.168.1.233,10.0.0.50,23650,771,UDP,835,2023-01-04 16:08:10,Normal,0,16,Wednesday,0
192.168.1.84,10.0.0.111,2791,429,TCP,1029,2023-01-15 18:27:31,Normal,0,18,Sunday,0
192.168.1.5,10.0.0.199,25368,726,UDP,1414,2023-01-21 16:09:16,Normal,0,16,Saturday,0
192.168.1.220,10.0.0.229,20441,977,TCP,1060,2023-01-07 11:34:05,Normal,0,11,Saturday,0
192.168.1.5,10.0.0.153,31927,579,ICMP,1912,2023-01-08 07:14:49,Normal,0,7,Sunday,0
192.168.1.112,10.0.0.60,17216,353,TCP,1846,2023-01-05 09:56:27,Normal,0,9,Thursday,0
192.168.1.221,10.0.0.87,41759,84,ICMP,1985,2023-01-21 04:54:30,Normal,0,4,Saturday,0
192.168.1.223,10.0.0.22,60124,699,ICMP,351,2023-01-16 04:00:46,Normal,0,4,Monday,0
192.168.1.225,10.0.0.35,6335,443,TCP,995,2023-01-22 06:05:31,Generic,1,6,Sunday,0
192.168.1.45,10.0.0.201,65299,189,UDP,279,2023-01-03 17:24:43,Normal,0,17,Tuesday,0
192.168.1.224,10.0.0.166,20231,112,UDP,1333,2023-01-06 20:50:49,Normal,0,20,Friday,0
192.168.1.189,10.0.0.93,12420,152,ICMP,1736,2023-01-04 07:11:17,Normal,0,7,Wednesday,0
192.168.1.251,10.0.0.29,39481,27,TCP,1642,2023-01-01 03:41:54,Analysis,1,3,Sunday,0
192.168.1.233,10.0.0.23,62731,696,TCP,1895,2023-01-19 01:44:31,Normal,0,1,Thursday,0
192.168.1.105,10.0.0.220,5224,990,UDP,1460,2023-01-19 06:45:28,Normal,0,6,Thursday,0
192.168.1.156,10.0.0.28,45978,697,TCP,1574,2023-01-16 00:40:29,Normal,0,0,Monday,0
192.168.1.180,10.0.0.105,22921,730,TCP,189,2023-01-22 09:36:21,Normal,0,9,Sunday,0
192.168.1.165,10.0.0.9,19539,231,TCP,1191,2023-01-10 06:33:09,Normal,0,6,Tuesday,0
192.168.1.54,10.0.0.184,61584,697,TCP,1250,2023-01-02 14:40:17,Normal,0,14,Monday,0
192.168.1.28,10.0.0.2,55063,52,TCP,855,2023-01-23 04:28:46,Normal,0,4,Monday,0
192.168.1.153,10.0.0.57,10147,508,TCP,1221,2023-01-05 20:01:28,Normal,0,20,Thursday,0
192.168.1.183,10.0.0.149,49252,662,ICMP,1807,2023-01-18 06:50:00,DoS,1,6,Wednesday,0
192.168.1.201,10.0.0.243,55134,668,UDP,1100,2023-01-03 18:36:58,Fuzzers,1,18,Tuesday,0
192.168.1.251,10.0.0.72,42869,264,TCP,1551,2023-01-20 18:34:30,Shellcode,1,18,Friday,0
192.168.1.68,10.0.0.97,57639,60,TCP,416,2023-01-20 04:22:24,Normal,0,4,Friday,0
192.168.1.67,10.0.0.248,38224,496,UDP,417,2023-01-21 08:58:08,Backdoor,1,8,Saturday,0
192.168.1.218,10.0.0.77,46082,940,UDP,1285,2023-01-08 05:47:59,Normal,0,5,Sunday,0
192.168.1.119,10.0.0.133,39753,43,ICMP,1751,2023-01-08 16:26:04,Normal,0,16,Sunday,0
192.168.1.228,10.0.0.239,54970,45,ICMP,1098,2023-01-05 02:51:12,Backdoor,1,2,Thursday,0
192.168.1.80,10.0.0.110,15018,415,TCP,787,2023-01-09 12:36:29,Normal,0,12,Monday,0
192.168.1.123,10.0.0.252,47293,378,ICMP,41,2023-01-21 14:41:07,Fuzzers,1,14,Saturday,0
192.168.1.3,10.0.0.170,58871,30,ICMP,109,2023-01-13 17:40:52,Shellcode,1,17,Friday,1
192.168.1.220,10.0.0.65,65433,1021,ICMP,1762,2023-01-16 11:00:18,Backdoor,1,11,Monday,1
192.168.1.112,10.0.0.137,16906,343,ICMP,1813,2023-01-02 05:34:46,Normal,0,5,Monday,0
192.168.1.101,10.0.0.191,29499,357,UDP,1070,2023-01-20 00:38:40,Normal,0,0,Friday,0
192.168.1.203,10.0.0.123,39967,217,ICMP,736,2023-01-19 19:14:08,Normal,0,19,Thursday,0
192.168.1.215,10.0.0.243,7532,553,ICMP,1331,2023-01-03 08:07:17,Normal,0,8,Tuesday,0
192.168.1.100,10.0.0.79,44495,39,UDP,1213,2023-01-21 02:12:09,Normal,0,2,Saturday,0
192.168.1.72,10.0.0.153,44110,84,UDP,145,2023-01-23 22:33:54,Generic,1,22,Monday,0
192.168.1.115,10.0.0.183,60913,326,ICMP,1531,2023-01-18 17:38:43,Normal,0,17,Wednesday,0
192.168.1.29,10.0.0.211,8176,867,UDP,1908,2023-01-17 09:51:43,Normal,0,9,Tuesday,0
192.168.1.226,10.0.0.64,36457,4,ICMP,848,2023-01-04 00:30:45,Normal,0,0,Wednesday,0
192.168.1.155,10.0.0.221,5955,994,UDP,1863,2023-01-22 18:55:53,Worms,1,18,Sunday,1
192.168.1.52,10.0.0.115,18843,449,UDP,1103,2023-01-01 09:29:51,Normal,0,9,Sunday,0
192.168.1.21,10.0.0.107,39080,724,UDP,1719,2023-01-15 12:24:45,Generic,1,12,Sunday,0
192.168.1.96,10.0.0.55,65464,464,UDP,1213,2023-01-06 14:53:19,Normal,0,14,Friday,0
192.168.1.196,10.0.0.240,7487,607,UDP,1140,2023-01-21 08:15:39,Normal,0,8,Saturday,0
192.168.1.92,10.0.0.136,25739,178,UDP,478,2023-01-18 15:26:42,Normal,0,15,Wednesday,0
192.168.1.55,10.0.0.253,43089,1021,ICMP,312,2023-01-08 03:36:15,Normal,0,3,Sunday,0
192.168.1.80,10.0.0.19,20138,185,ICMP,1987,2023-01-09 22:54:21,Normal,0,22,Monday,0
192.168.1.135,10.0.0.4,61824,1018,ICMP,1776,2023-01-04 05:12:06,Normal,0,5,Wednesday,1
192.168.1.105,10.0.0.192,47168,124,TCP,120,2023-01-09 23:40:24,DoS,1,23,Monday,0
192.168.1.46,10.0.0.223,49187,460,TCP,1932,2023-01-08 06:21:29,Normal,0,6,Sunday,0
192.168.1.238,10.0.0.120,23061,150,ICMP,128,2023-01-15 16:20:24,Normal,0,16,Sunday,0
192.168.1.76,10.0.0.125,34245,806,ICMP,617,2023-01-20 19:42:06,Normal,0,19,Friday,0
192.168.1.43,10.0.0.141,29903,699,UDP,1236,2023-01-20 04:34:28,Normal,0,4,Friday,0
192.168.1.193,10.0.0.156,6683,614,UDP,758,2023-01-23 14:35:43,Normal,0,14,Monday,0
192.168.1.73,10.0.0.137,40833,835,ICMP,468,2023-01-05 23:46:51,Normal,0,23,Thursday,0
192.168.1.139,10.0.0.110,43818,831,ICMP,1845,2023-01-05 20:57:26,Normal,0,20,Thursday,0
192.168.1.235,10.0.0.78,49953,389,UDP,1392,2023-01-06 10:21:43,Normal,0,10,Friday,0
192.168.1.117,10.0.0.135,8573,380,ICMP,1960,2023-01-23 20:59:41,Reconnaissance,1,20,Monday,0
192.168.1.25,10.0.0.249,28754,25,ICMP,1944,2023-01-03 23:48:51,Shellcode,1,23,Tuesday,1
192.168.1.71,10.0.0.106,27186,541,ICMP,597,2023-01-04 15:22:37,Normal,0,15,Wednesday,0
192.168.1.110,10.0.0.244,49617,503,UDP,537,2023-01-08 01:05:46,Normal,0,1,Sunday,0
192.168.1.31,10.0.0.157,35301,863,UDP,133,2023-01-01 14:40:06,Normal,0,14,Sunday,0
192.168.1.155,10.0.0.105,31310,241,UDP,1540,2023-01-21 21:53:29,Analysis,1,21,Saturday,0
192.168.1.32,10.0.0.105,53349,387,TCP,1122,2023-01-13 00:49:01,Normal,0,0,Friday,0
192.168.1.124,10.0.0.58,34952,42,UDP,1589,2023-01-16 16:01:07,Normal,0,16,Monday,0
192.168.1.111,10.0.0.243,14342,711,ICMP,1628,2023-01-02 07:01:17,Normal,0,7,Monday,0
192.168.1.225,10.0.0.152,27736,101,TCP,814,2023-01-10 05:18:27,Normal,0,5,Tuesday,0
192.168.1.154,10.0.0.61,58586,791,UDP,62,2023-01-18 15:23:04,Normal,0,15,Wednesday,0
192.168.1.18,10.0.0.44,42157,792,UDP,1013,2023-01-19 06:11:38,Normal,0,6,Thursday,0
192.168.1.52,10.0.0.127,36695,121,UDP,1601,2023-01-06 09:16:56,Analysis,1,9,Friday,0
192.168.1.85,10.0.0.41,32591,832,UDP,51,2023-01-21 12:02:30,Normal,0,12,Saturday,0
192.168.1.252,10.0.0.12,14894,680,ICMP,1478,2023-01-17 16:41:52,Normal,0,16,Tuesday,0
192.168.1.14,10.0.0.41,48378,108,ICMP,571,2023-01-17 16:12:52,Normal,0,16,Tuesday,0
192.168.1.213,10.0.0.177,8019,107,UDP,1451,2023-01-22 07:56:35,Shellcode,1,7,Sunday,0
192.168.1.66,10.0.0.219,17677,761,TCP,1968,2023-01-01 21:12:20,Generic,1,21,Sunday,0
192.168.1.141,10.0.0.62,54187,620,UDP,1323,2023-01-02 21:07:34,Normal,0,21,Monday,0
192.168.1.110,10.0.0.160,24671,169,ICMP,236,2023-01-21 17:01:38,Generic,1,17,Saturday,0
192.168.1.98,10.0.0.28,55746,271,TCP,1259,2023-01-12 16:26:28,Normal,0,16,Thursday,0
192.168.1.71,10.0.0.192,3098,974,UDP,601,2023-01-05 11:36:27,DoS,1,11,Thursday,0
192.168.1.108,10.0.0.69,37237,930,TCP,172,2023-01-04 16:20:31,Normal,0,16,Wednesday,0
192.168.1.235,10.0.0.200,39384,260,UDP,715,2023-01-23 15:10:59,Analysis,1,15,Monday,0
192.168.1.191,10.0.0.193,32347,742,TCP,1596,2023-01-10 06:57:59,Normal,0,6,Tuesday,0
192.168.1.215,10.0.0.48,16683,962,ICMP,1645,2023-01-02 02:25:57,Normal,0,2,Monday,0
192.168.1.183,10.0.0.81,20597,702,UDP,878,2023-01-19 06:47:39,Normal,0,6,Thursday,0
192.168.1.159,10.0.0.169,51931,261,TCP,187,2023-01-04 08:08:19,Normal,0,8,Wednesday,0
192.168.1.22,10.0.0.144,50476,189,UDP,1124,2023-01-22 08:16:13,Normal,0,8,Sunday,0
192.168.1.180,10.0.0.40,62151,410,TCP,255,2023-01-16 19:28:41,Worms,1,19,Monday,0
192.168.1.135,10.0.0.245,32754,432,TCP,1381,2023-01-23 05:48:01,DoS,1,5,Monday,0
192.168.1.163,10.0.0.71,26329,750,ICMP,657,2023-01-18 10:47:01,Normal,0,10,Wednesday,0
192.168.1.81,10.0.0.162,12400,929,UDP,1225,2023-01-05 11:26:48,Normal,0,11,Thursday,0
192.168.1.22,10.0.0.14,63419,887,TCP,705,2023-01-21 15:39:56,Normal,0,15,Saturday,0
192.168.1.84,10.0.0.17,25402,938,TCP,1616,2023-01-11 21:28:14,Normal,0,21,Wednesday,0
192.168.1.115,10.0.0.53,59997,833,TCP,201,2023-01-07 14:04:14,Normal,0,14,Saturday,0
192.168.1.11,10.0.0.166,14350,78,TCP,694,2023-01-12 11:50:46,Reconnaissance,1,11,Thursday,0
192.168.1.238,10.0.0.40,57129,210,TCP,1627,2023-01-06 18:45:57,Normal,0,18,Friday,0
192.168.1.178,10.0.0.54,25430,742,TCP,1127,2023-01-06 05:40:10,Normal,0,5,Friday,0
192.168.1.165,10.0.0.86,36320,703,TCP,328,2023-01-13 00:03:40,Normal,0,0,Friday,0
192.168.1.215,10.0.0.92,38728,461,ICMP,526,2023-01-12 13:10:24,Backdoor,1,13,Thursday,0
192.168.1.37,10.0.0.237,47554,782,ICMP,1813,2023-01-17 03:23:16,Analysis,1,3,Tuesday,0
192.168.1.185,10.0.0.143,42222,164,UDP,750,2023-01-07 07:21:30,Normal,0,7,Saturday,0
192.168.1.179,10.0.0.230,60759,299,ICMP,268,2023-01-11 15:25:39,Normal,0,15,Wednesday,0
192.168.1.135,10.0.0.104,41939,74,TCP,185,2023-01-08 16:29:34,Normal,0,16,Sunday,0
192.168.1.237,10.0.0.234,49416,316,UDP,52,2023-01-05 02:11:10,Normal,0,2,Thursday,0
192.168.1.91,10.0.0.88,22912,437,ICMP,1790,2023-01-11 07:39:06,Normal,0,7,Wednesday,0
192.168.1.59,10.0.0.25,6297,33,ICMP,153,2023-01-13 21:27:27,Normal,0,21,Friday,1
192.168.1.92,10.0.0.84,25222,684,ICMP,1419,2023-01-18 10:28:51,Reconnaissance,1,10,Wednesday,0
192.168.1.24,10.0.0.108,53678,369,ICMP,1519,2023-01-05 19:30:53,Normal,0,19,Thursday,0
192.168.1.13,10.0.0.77,31354,216,TCP,1745,2023-01-03 21:11:09,Normal,0,21,Tuesday,0
192.168.1.74,10.0.0.108,31501,906,TCP,184,2023-01-23 19:32:08,Normal,0,19,Monday,0
192.168.1.169,10.0.0.2,22310,100,ICMP,1875,2023-01-11 01:50:23,Normal,0,1,Wednesday,0
192.168.1.202,10.0.0.10,2969,836,UDP,903,2023-01-16 19:02:37,Normal,0,19,Monday,0
192.168.1.85,10.0.0.119,14044,23,UDP,704,2023-01-02 10:38:12,Backdoor,1,10,Monday,0
192.168.1.80,10.0.0.111,18038,814,UDP,1722,2023-01-04 01:05:04,Normal,0,1,Wednesday,0
192.168.1.54,10.0.0.108,20938,998,ICMP,1726,2023-01-12 15:42:23,Normal,0,15,Thursday,0
192.168.1.50,10.0.0.200,35295,176,TCP,71,2023-01-21 15:15:11,Normal,0,15,Saturday,0
192.168.1.107,10.0.0.174,39771,192,TCP,598,2023-01-05 10:54:46,Normal,0,10,Thursday,0
192.168.1.163,10.0.0.60,26472,383,UDP,1408,2023-01-23 06:14:42,Normal,0,6,Monday,0
192.168.1.225,10.0.0.28,11095,286,UDP,1967,2023-01-23 20:27:08,Normal,0,20,Monday,0
192.168.1.156,10.0.0.129,55888,311,ICMP,764,2023-01-09 01:19:34,Exploits,1,1,Monday,0
192.168.1.48,10.0.0.83,56610,59,TCP,812,2023-01-23 14:07:55,Normal,0,14,Monday,0
192.168.1.76,10.0.0.229,12580,173,UDP,1963,2023-01-10 12:43:04,Normal,0,12,Tuesday,0
192.168.1.66,10.0.0.114,25196,548,TCP,828,2023-01-01 08:08:59,DoS,1,8,Sunday,0
192.168.1.147,10.0.0.20,2050,843,ICMP,1563,2023-01-13 02:07:26,Normal,0,2,Friday,0
192.168.1.105,10.0.0.220,57533,889,UDP,1528,2023-01-20 11:31:59,Normal,0,11,Friday,0
192.168.1.91,10.0.0.112,61947,49,ICMP,1705,2023-01-22 06:15:51,Normal,0,6,Sunday,0
192.168.1.6,10.0.0.101,23791,707,ICMP,1777,2023-01-20 22:46:20,Normal,0,22,Friday,0
192.168.1.45,10.0.0.98,41824,92,ICMP,1450,2023-01-06 08:32:37,Normal,0,8,Friday,0
192.168.1.145,10.0.0.232,46140,523,UDP,199,2023-01-18 10:26:36,Normal,0,10,Wednesday,0
192.168.1.4,10.0.0.141,59471,353,TCP,957,2023-01-15 08:29:09,Exploits,1,8,Sunday,0
192.168.1.250,10.0.0.86,23172,774,ICMP,1323,2023-01-03 07:52:27,Fuzzers,1,7,Tuesday,0
192.168.1.106,10.0.0.159,41763,765,UDP,1352,2023-01-17 00:30:33,Normal,0,0,Tuesday,0
192.168.1.226,10.0.0.88,49101,177,UDP,1030,2023-01-18 14:30:49,Normal,0,14,Wednesday,0
192.168.1.169,10.0.0.64,19772,84,TCP,1565,2023-01-03 05:08:36,Normal,0,5,Tuesday,0
192.168.1.95,10.0.0.56,26115,869,TCP,68,2023-01-15 08:30:08,Normal,0,8,Sunday,0
192.168.1.220,10.0.0.122,44715,2,TCP,728,2023-01-10 11:06:12,Normal,0,11,Tuesday,0
192.168.1.47,10.0.0.119,17661,955,TCP,535,2023-01-21 14:19:37,Normal,0,14,Saturday,0
192.168.1.211,10.0.0.243,16257,173,TCP,1023,2023-01-11 11:38:20,Exploits,1,11,Wednesday,0
192.168.1.202,10.0.0.34,21434,696,UDP,286,2023-01-12 10:58:26,Generic,1,10,Thursday,0
192.168.1.50,10.0.0.21,62960,86,TCP,483,2023-01-21 15:48:47,Normal,0,15,Saturday,0
192.168.1.194,10.0.0.11,46741,224,UDP,1599,2023-01-03 08:50:37,Normal,0,8,Tuesday,0
192.168.1.23,10.0.0.58,6619,13,ICMP,1977,2023-01-05 20:24:39,Normal,0,20,Thursday,1
192.168.1.102,10.0.0.39,9102,910,UDP,1067,2023-01-18 16:32:16,Reconnaissance,1,16,Wednesday,0
192.168.1.194,10.0.0.213,45652,801,TCP,152,2023-01-12 10:37:11,Normal,0,10,Thursday,0
192.168.1.113,10.0.0.55,33604,790,ICMP,1537,2023-01-11 11:09:22,Normal,0,11,Wednesday,0
192.168.1.160,10.0.0.143,1272,810,ICMP,184,2023-01-13 11:23:10,Analysis,1,11,Friday,0
192.168.1.118,10.0.0.72,44639,198,ICMP,1891,2023-01-12 01:15:11,Normal,0,1,Thursday,0
192.168.1.89,10.0.0.150,51165,577,UDP,62,2023-01-15 19:10:18,Fuzzers,1,19,Sunday,0
192.168.1.87,10.0.0.110,59918,249,TCP,1269,2023-01-04 11:15:05,Fuzzers,1,11,Wednesday,0
192.168.1.253,10.0.0.14,13339,168,UDP,1851,2023-01-20 02:39:36,Normal,0,2,Friday,0
192.168.1.145,10.0.0.110,38521,253,UDP,1897,2023-01-03 13:52:16,Normal,0,13,Tuesday,0
192.168.1.207,10.0.0.229,57648,828,TCP,1844,2023-01-16 01:40:26,Normal,0,1,Monday,1
192.168.1.251,10.0.0.155,26899,152,ICMP,474,2023-01-10 07:05:07,Shellcode,1,7,Tuesday,0
192.168.1.16,10.0.0.128,64383,797,TCP,979,2023-01-15 17:34:00,Worms,1,17,Sunday,0
192.168.1.238,10.0.0.234,61509,397,UDP,752,2023-01-22 00:21:57,Normal,0,0,Sunday,0
192.168.1.55,10.0.0.124,14294,897,ICMP,177,2023-01-07 07:13:16,Backdoor,1,7,Saturday,0
192.168.1.107,10.0.0.71,51538,188,UDP,758,2023-01-11 06:33:45,Worms,1,6,Wednesday,0
192.168.1.158,10.0.0.10,16766,433,UDP,471,2023-01-09 19:46:49,Normal,0,19,Monday,0
192.168.1.216,10.0.0.47,60486,602,TCP,1305,2023-01-16 21:09:50,Normal,0,21,Monday,0
192.168.1.238,10.0.0.139,27692,895,TCP,1403,2023-01-18 09:47:03,Normal,0,9,Wednesday,0
